scene_id,phase,local_mask_id,object_id,global_object_id,source_catalog_id,object_name,class_name,questionnaire_path,sos_path,sos_data_path,mask_source
scene025,phase0,2,tape_measure,64,135,tape_measure,tape_measure,objects_meta/tape_measure/questionnaire.json,objects/tape_measure/,objects/tape_measure/,scenes/scene025/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase0,3,kettle,36,74,kettle,kettle,objects_meta/kettle/questionnaire.json,objects/kettle/,objects/kettle/,scenes/scene025/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase0,4,juice_pouch.2,35,73.2,juice_pouch,juice_pouch,objects_meta/juice_pouch.2/questionnaire.json,objects/juice_pouch.2/,objects/juice_pouch.2/,scenes/scene025/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase0,5,spray_bottle.2,62,127.2,spray_bottle,spray_bottle,objects_meta/spray_bottle.2/questionnaire.json,objects/spray_bottle.2/,objects/spray_bottle.2/,scenes/scene025/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase0,6,shampoo_bottle,55,114,shampoo_bottle,shampoo_bottle,objects_meta/shampoo_bottle/questionnaire.json,objects/shampoo_bottle/,objects/shampoo_bottle/,scenes/scene025/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase0,7,mug.2,45,88.2,mug,mug,objects_meta/mug.2/questionnaire.json,objects/mug.2/,objects/mug.2/,scenes/scene025/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase1,1,headphone,30,67,headphone,headphone,objects_meta/headphone/questionnaire.json,objects/headphone/,objects/headphone/,scenes/scene025/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase1,2,tape_measure,64,135,tape_measure,tape_measure,objects_meta/tape_measure/questionnaire.json,objects/tape_measure/,objects/tape_measure/,scenes/scene025/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase1,3,kettle,36,74,kettle,kettle,objects_meta/kettle/questionnaire.json,objects/kettle/,objects/kettle/,scenes/scene025/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase1,4,juice_pouch.2,35,73.2,juice_pouch,juice_pouch,objects_meta/juice_pouch.2/questionnaire.json,objects/juice_pouch.2/,objects/juice_pouch.2/,scenes/scene025/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase1,5,spray_bottle.2,62,127.2,spray_bottle,spray_bottle,objects_meta/spray_bottle.2/questionnaire.json,objects/spray_bottle.2/,objects/spray_bottle.2/,scenes/scene025/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase1,6,shampoo_bottle,55,114,shampoo_bottle,shampoo_bottle,objects_meta/shampoo_bottle/questionnaire.json,objects/shampoo_bottle/,objects/shampoo_bottle/,scenes/scene025/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase1,7,mug.2,45,88.2,mug,mug,objects_meta/mug.2/questionnaire.json,objects/mug.2/,objects/mug.2/,scenes/scene025/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase2,1,headphone,30,67,headphone,headphone,objects_meta/headphone/questionnaire.json,objects/headphone/,objects/headphone/,scenes/scene025/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase2,2,tape_measure,64,135,tape_measure,tape_measure,objects_meta/tape_measure/questionnaire.json,objects/tape_measure/,objects/tape_measure/,scenes/scene025/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase2,3,kettle,36,74,kettle,kettle,objects_meta/kettle/questionnaire.json,objects/kettle/,objects/kettle/,scenes/scene025/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase2,4,juice_pouch.2,35,73.2,juice_pouch,juice_pouch,objects_meta/juice_pouch.2/questionnaire.json,objects/juice_pouch.2/,objects/juice_pouch.2/,scenes/scene025/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase2,5,spray_bottle.2,62,127.2,spray_bottle,spray_bottle,objects_meta/spray_bottle.2/questionnaire.json,objects/spray_bottle.2/,objects/spray_bottle.2/,scenes/scene025/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase2,6,shampoo_bottle,55,114,shampoo_bottle,shampoo_bottle,objects_meta/shampoo_bottle/questionnaire.json,objects/shampoo_bottle/,objects/shampoo_bottle/,scenes/scene025/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene025,phase2,7,mug.2,45,88.2,mug,mug,objects_meta/mug.2/questionnaire.json,objects/mug.2/,objects/mug.2/,scenes/scene025/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase0,1,baseball_ball,6,10,baseball_ball,baseball_ball,objects_meta/baseball_ball/questionnaire.json,objects/baseball_ball/,objects/baseball_ball/,scenes/scene026/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase0,2,power_drill,49,102,power_drill,power_drill,objects_meta/power_drill/questionnaire.json,objects/power_drill/,objects/power_drill/,scenes/scene026/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase0,3,fry_pan.1,21,49.1,fry_pan,fry_pan,objects_meta/fry_pan.1/questionnaire.json,objects/fry_pan.1/,objects/fry_pan.1/,scenes/scene026/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase0,4,milk_jug,43,86,milk_jug,milk_jug,objects_meta/milk_jug/questionnaire.json,objects/milk_jug/,objects/milk_jug/,scenes/scene026/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase0,5,peeler.2,48,96.2,peeler,peeler,objects_meta/peeler.2/questionnaire.json,objects/peeler.2/,objects/peeler.2/,scenes/scene026/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase0,6,ladle,38,78,ladle,ladle,objects_meta/ladle/questionnaire.json,objects/ladle/,objects/ladle/,scenes/scene026/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase0,7,teapot,65,137,teapot,teapot,objects_meta/teapot/questionnaire.json,objects/teapot/,objects/teapot/,scenes/scene026/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase1,1,baseball_ball,6,10,baseball_ball,baseball_ball,objects_meta/baseball_ball/questionnaire.json,objects/baseball_ball/,objects/baseball_ball/,scenes/scene026/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase1,2,power_drill,49,102,power_drill,power_drill,objects_meta/power_drill/questionnaire.json,objects/power_drill/,objects/power_drill/,scenes/scene026/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase1,3,fry_pan.1,21,49.1,fry_pan,fry_pan,objects_meta/fry_pan.1/questionnaire.json,objects/fry_pan.1/,objects/fry_pan.1/,scenes/scene026/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase1,4,milk_jug,43,86,milk_jug,milk_jug,objects_meta/milk_jug/questionnaire.json,objects/milk_jug/,objects/milk_jug/,scenes/scene026/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase1,5,peeler.2,48,96.2,peeler,peeler,objects_meta/peeler.2/questionnaire.json,objects/peeler.2/,objects/peeler.2/,scenes/scene026/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase1,6,ladle,38,78,ladle,ladle,objects_meta/ladle/questionnaire.json,objects/ladle/,objects/ladle/,scenes/scene026/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase1,7,teapot,65,137,teapot,teapot,objects_meta/teapot/questionnaire.json,objects/teapot/,objects/teapot/,scenes/scene026/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase2,1,baseball_ball,6,10,baseball_ball,baseball_ball,objects_meta/baseball_ball/questionnaire.json,objects/baseball_ball/,objects/baseball_ball/,scenes/scene026/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase2,2,power_drill,49,102,power_drill,power_drill,objects_meta/power_drill/questionnaire.json,objects/power_drill/,objects/power_drill/,scenes/scene026/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase2,3,fry_pan.1,21,49.1,fry_pan,fry_pan,objects_meta/fry_pan.1/questionnaire.json,objects/fry_pan.1/,objects/fry_pan.1/,scenes/scene026/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase2,4,milk_jug,43,86,milk_jug,milk_jug,objects_meta/milk_jug/questionnaire.json,objects/milk_jug/,objects/milk_jug/,scenes/scene026/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase2,5,peeler.2,48,96.2,peeler,peeler,objects_meta/peeler.2/questionnaire.json,objects/peeler.2/,objects/peeler.2/,scenes/scene026/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase2,6,ladle,38,78,ladle,ladle,objects_meta/ladle/questionnaire.json,objects/ladle/,objects/ladle/,scenes/scene026/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene026,phase2,7,teapot,65,137,teapot,teapot,objects_meta/teapot/questionnaire.json,objects/teapot/,objects/teapot/,scenes/scene026/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase0,1,food_bag,22,50,food_bag,food_bag,objects_meta/food_bag/questionnaire.json,objects/food_bag/,objects/food_bag/,scenes/scene027/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase0,2,book.3,10,17.3,book,book,objects_meta/book.3/questionnaire.json,objects/book.3/,objects/book.3/,scenes/scene027/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase0,3,tong,66,141,tong,tong,objects_meta/tong/questionnaire.json,objects/tong/,objects/tong/,scenes/scene027/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase0,4,spatula.2,60,124.2,spatula,spatula,objects_meta/spatula.2/questionnaire.json,objects/spatula.2/,objects/spatula.2/,scenes/scene027/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase0,5,air_duster_can,1,1,air_duster_can,air_duster_can,objects_meta/air_duster_can/questionnaire.json,objects/air_duster_can/,objects/air_duster_can/,scenes/scene027/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase0,6,pringles_can.2,50,103.2,pringles_can,pringles_can,objects_meta/pringles_can.2/questionnaire.json,objects/pringles_can.2/,objects/pringles_can.2/,scenes/scene027/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase0,7,meat_can,41,84,meat_can,meat_can,objects_meta/meat_can/questionnaire.json,objects/meat_can/,objects/meat_can/,scenes/scene027/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase1,1,food_bag,22,50,food_bag,food_bag,objects_meta/food_bag/questionnaire.json,objects/food_bag/,objects/food_bag/,scenes/scene027/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase1,2,book.3,10,17.3,book,book,objects_meta/book.3/questionnaire.json,objects/book.3/,objects/book.3/,scenes/scene027/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase1,3,tong,66,141,tong,tong,objects_meta/tong/questionnaire.json,objects/tong/,objects/tong/,scenes/scene027/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase1,4,spatula.2,60,124.2,spatula,spatula,objects_meta/spatula.2/questionnaire.json,objects/spatula.2/,objects/spatula.2/,scenes/scene027/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase1,5,air_duster_can,1,1,air_duster_can,air_duster_can,objects_meta/air_duster_can/questionnaire.json,objects/air_duster_can/,objects/air_duster_can/,scenes/scene027/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase1,6,pringles_can.2,50,103.2,pringles_can,pringles_can,objects_meta/pringles_can.2/questionnaire.json,objects/pringles_can.2/,objects/pringles_can.2/,scenes/scene027/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase1,7,meat_can,41,84,meat_can,meat_can,objects_meta/meat_can/questionnaire.json,objects/meat_can/,objects/meat_can/,scenes/scene027/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase2,1,food_bag,22,50,food_bag,food_bag,objects_meta/food_bag/questionnaire.json,objects/food_bag/,objects/food_bag/,scenes/scene027/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase2,2,book.3,10,17.3,book,book,objects_meta/book.3/questionnaire.json,objects/book.3/,objects/book.3/,scenes/scene027/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase2,3,tong,66,141,tong,tong,objects_meta/tong/questionnaire.json,objects/tong/,objects/tong/,scenes/scene027/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase2,4,spatula.2,60,124.2,spatula,spatula,objects_meta/spatula.2/questionnaire.json,objects/spatula.2/,objects/spatula.2/,scenes/scene027/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase2,5,air_duster_can,1,1,air_duster_can,air_duster_can,objects_meta/air_duster_can/questionnaire.json,objects/air_duster_can/,objects/air_duster_can/,scenes/scene027/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase2,6,pringles_can.2,50,103.2,pringles_can,pringles_can,objects_meta/pringles_can.2/questionnaire.json,objects/pringles_can.2/,objects/pringles_can.2/,scenes/scene027/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene027,phase2,7,meat_can,41,84,meat_can,meat_can,objects_meta/meat_can/questionnaire.json,objects/meat_can/,objects/meat_can/,scenes/scene027/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase0,1,beanie.2,8,13.2,beanie,beanie,objects_meta/beanie.2/questionnaire.json,objects/beanie.2/,objects/beanie.2/,scenes/scene028/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase0,2,soft_scrub_cleanser_bottle,58,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,objects_meta/soft_scrub_cleanser_bottle/questionnaire.json,objects/soft_scrub_cleanser_bottle/,objects/soft_scrub_cleanser_bottle/,scenes/scene028/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase0,3,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene028/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase0,4,scissors.1,54,113.1,scissors,scissors,objects_meta/scissors.1/questionnaire.json,objects/scissors.1/,objects/scissors.1/,scenes/scene028/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase0,5,jar,33,71,jar,jar,objects_meta/jar/questionnaire.json,objects/jar/,objects/jar/,scenes/scene028/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase0,6,game_controller,23,55,game_controller,game_controller,objects_meta/game_controller/questionnaire.json,objects/game_controller/,objects/game_controller/,scenes/scene028/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase0,7,soup_can.1,59,122.1,soup_can,soup_can,objects_meta/soup_can.1/questionnaire.json,objects/soup_can.1/,objects/soup_can.1/,scenes/scene028/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase1,1,beanie.2,8,13.2,beanie,beanie,objects_meta/beanie.2/questionnaire.json,objects/beanie.2/,objects/beanie.2/,scenes/scene028/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase1,2,soft_scrub_cleanser_bottle,58,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,objects_meta/soft_scrub_cleanser_bottle/questionnaire.json,objects/soft_scrub_cleanser_bottle/,objects/soft_scrub_cleanser_bottle/,scenes/scene028/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase1,3,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene028/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase1,4,scissors.1,54,113.1,scissors,scissors,objects_meta/scissors.1/questionnaire.json,objects/scissors.1/,objects/scissors.1/,scenes/scene028/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase1,5,jar,33,71,jar,jar,objects_meta/jar/questionnaire.json,objects/jar/,objects/jar/,scenes/scene028/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase1,6,game_controller,23,55,game_controller,game_controller,objects_meta/game_controller/questionnaire.json,objects/game_controller/,objects/game_controller/,scenes/scene028/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase1,7,soup_can.1,59,122.1,soup_can,soup_can,objects_meta/soup_can.1/questionnaire.json,objects/soup_can.1/,objects/soup_can.1/,scenes/scene028/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase2,1,beanie.2,8,13.2,beanie,beanie,objects_meta/beanie.2/questionnaire.json,objects/beanie.2/,objects/beanie.2/,scenes/scene028/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase2,2,soft_scrub_cleanser_bottle,58,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,objects_meta/soft_scrub_cleanser_bottle/questionnaire.json,objects/soft_scrub_cleanser_bottle/,objects/soft_scrub_cleanser_bottle/,scenes/scene028/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase2,3,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene028/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase2,4,scissors.1,54,113.1,scissors,scissors,objects_meta/scissors.1/questionnaire.json,objects/scissors.1/,objects/scissors.1/,scenes/scene028/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase2,5,jar,33,71,jar,jar,objects_meta/jar/questionnaire.json,objects/jar/,objects/jar/,scenes/scene028/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase2,6,game_controller,23,55,game_controller,game_controller,objects_meta/game_controller/questionnaire.json,objects/game_controller/,objects/game_controller/,scenes/scene028/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene028,phase2,7,soup_can.1,59,122.1,soup_can,soup_can,objects_meta/soup_can.1/questionnaire.json,objects/soup_can.1/,objects/soup_can.1/,scenes/scene028/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene029,phase0,1,helmet,31,68,helmet,helmet,objects_meta/helmet/questionnaire.json,objects/helmet/,objects/helmet/,scenes/scene029/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene029,phase0,2,water_bottle.2,70,148.2,water_bottle,water_bottle,objects_meta/water_bottle.2/questionnaire.json,objects/water_bottle.2/,objects/water_bottle.2/,scenes/scene029/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene029,phase0,3,boot.2,11,18.2,boot,boot,objects_meta/boot.2/questionnaire.json,objects/boot.2/,objects/boot.2/,scenes/scene029/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene029,phase0,4,pump_bottle.2,51,105.2,pump_bottle,pump_bottle,objects_meta/pump_bottle.2/questionnaire.json,objects/pump_bottle.2/,objects/pump_bottle.2/,scenes/scene029/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene029,phase0,5,jello_box.1,34,72.1,jello_box,jello_box,objects_meta/jello_box.1/questionnaire.json,objects/jello_box.1/,objects/jello_box.1/,scenes/scene029/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene029,phase0,6,glove.2,24,57.2,glove,glove,objects_meta/glove.2/questionnaire.json,objects/glove.2/,objects/glove.2/,scenes/scene029/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene029,phase0,7,mustard_bottle.3,46,89.3,mustard_bottle,mustard_bottle,objects_meta/mustard_bottle.3/questionnaire.json,objects/mustard_bottle.3/,objects/mustard_bottle.3/,scenes/scene029/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene029,phase1,1,helmet,31,68,helmet,helmet,objects_meta/helmet/questionnaire.json,objects/helmet/,objects/helmet/,scenes/scene029/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene029,phase1,2,water_bottle.2,70,148.2,water_bottle,water_bottle,objects_meta/water_bottle.2/questionnaire.json,objects/water_bottle.2/,objects/water_bottle.2/,scenes/scene029/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene029,phase1,3,boot.2,11,18.2,boot,boot,objects_meta/boot.2/questionnaire.json,objects/boot.2/,objects/boot.2/,scenes/scene029/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene029,phase1,4,pump_bottle.2,51,105.2,pump_bottle,pump_bottle,objects_meta/pump_bottle.2/questionnaire.json,objects/pump_bottle.2/,objects/pump_bottle.2/,scenes/scene029/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene029,phase1,5,jello_box.1,34,72.1,jello_box,jello_box,objects_meta/jello_box.1/questionnaire.json,objects/jello_box.1/,objects/jello_box.1/,scenes/scene029/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
